subject,clip,emotion,aus,n_frame,lebar,tinggi,bright_mean,bright_std,contrast_mean,energi_max,energi_mean,gerak_sesaat,border_max,center_max,end_over_peak,e_argmax_raw,e_argmax_nolight,e_argmax_center,e_argmax_center_nolight,e_cross80,e_cross90,e_cross95
sub11,EP02_06f,others,4+L14,46,0,0,103.09644317626953,0.3001064956188202,27.778247833251953,2.8369140625,1.62086021900177,0.44652777910232544,1.8370535373687744,2.6484375,0.6657487154006958,0.7333333333333333,0.7111111111111111,0.7333333333333333,0.6666666666666666,0.5777777777777777,0.6222222222222222,0.6444444444444445
sub11,EP08_01f,disgust,4,51,0,0,104.04158782958984,0.07761354744434357,26.313732147216797,2.0517578125,1.69140625,0.42949217557907104,2.203125,1.43359375,0.9947643876075745,0.86,0.82,1.0,1.0,0.28,0.34,0.44
sub11,EP12_03f,others,4,95,0,0,103.94095611572266,0.07778797298669815,25.459123611450195,1.78515625,1.0810444355010986,0.4256981313228607,1.3571428060531616,2.2421875,1.0,1.0,1.0,1.0,1.0,0.925531914893617,0.9574468085106383,0.9787234042553191
sub11,EP13_02f,disgust,4+9,91,0,0,106.02455139160156,0.18880951404571533,25.703275680541992,11.5380859375,4.789041042327881,0.4733615517616272,9.026785850524902,15.9140625,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.9222222222222223,0.9555555555555556
sub11,EP13_03f,disgust,4,76,0,0,105.789306640625,0.1612168252468109,25.643997192382812,3.380859375,2.105738639831543,0.446393221616745,2.515625,3.890625,0.9598497748374939,0.88,0.8666666666666667,0.96,0.96,0.6,0.6266666666666667,0.6533333333333333
sub11,EP13_05f,disgust,4+9,96,0,0,104.37569427490234,0.10978738218545914,26.327810287475586,6.087890625,3.4258830547332764,0.4226151406764984,5.185267925262451,8.4296875,1.0,1.0,1.0,1.0,1.0,0.7368421052631579,0.8631578947368421,0.9263157894736842
sub11,EP15_01f,others,4,56,0,0,106.05611419677734,0.11686253547668457,26.001220703125,1.4091796875,0.9693778157234192,0.42294034361839294,1.5267857313156128,1.25390625,0.7415107488632202,0.7272727272727273,0.7272727272727273,0.8,0.8,0.5454545454545454,0.6,0.6545454545454545
sub11,EP15_04f,others,R14,36,0,0,106.26372528076172,0.058311827480793,26.105417251586914,1.1376953125,0.8382704257965088,0.4112444221973419,0.953125,1.30859375,1.0,1.0,1.0,1.0,1.0,0.4857142857142857,0.8571428571428571,0.9142857142857143
sub11,EP18_03f,others,4,76,0,0,104.45809936523438,0.06898705661296844,26.595754623413086,1.81640625,1.3394968509674072,0.42770832777023315,1.7165178060531616,2.12890625,1.0,1.0,1.0,0.9733333333333334,0.9733333333333334,0.10666666666666667,0.8933333333333333,0.9333333333333333
sub11,EP19_03f,others,4,141,0,0,104.75218200683594,0.18479859828948975,27.301740646362305,3.236328125,1.8222101926803589,0.42555105686187744,3.015625,3.26171875,0.9984912276268005,0.9928571428571429,0.9928571428571429,0.9928571428571429,1.0,0.5714285714285714,0.9642857142857143,0.9785714285714285
sub12,EP01_02,disgust,4+10,76,0,0,106.34241485595703,0.052064768970012665,32.90406036376953,2.630859375,1.6086297035217285,0.39933595061302185,2.236607074737549,3.41796875,0.9959168434143066,0.9866666666666667,0.9866666666666667,0.9733333333333334,0.9866666666666667,0.7333333333333333,0.8266666666666667,0.88
sub12,EP02_05,surprise,1+2,100,0,0,87.5442886352539,0.06891576200723648,27.985794067382812,1.0703125,0.8878808617591858,0.3824869692325592,1.234375,1.21875,0.8403284549713135,0.494949494949495,0.5050505050505051,0.9292929292929293,0.9292929292929293,0.15151515151515152,0.24242424242424243,0.42424242424242425
sub12,EP03_02,others,14,66,0,0,108.05564880371094,0.23511411249637604,33.055992126464844,2.0302734375,1.367379903793335,0.4272085428237915,1.1495535373687744,2.12890625,0.5526695251464844,0.24615384615384617,0.24615384615384617,0.5076923076923077,0.49230769230769234,0.18461538461538463,0.2,0.2153846153846154
sub12,EP03_04,happiness,6+12,97,0,0,108.7817153930664,0.2456812709569931,33.49174118041992,2.6064453125,1.302875280380249,0.4157816469669342,1.6316964626312256,2.40625,0.8628699779510498,0.8854166666666666,0.8854166666666666,0.8645833333333334,0.8645833333333334,0.8020833333333334,0.8333333333333334,0.84375
sub12,EP04_16,disgust,4,100,0,0,98.91091918945312,0.18938782811164856,31.3716983795166,1.8076171875,1.2671289443969727,0.40254104137420654,1.3526785373687744,1.73828125,0.7876823544502258,0.2828282828282828,0.2828282828282828,0.9090909090909091,0.2828282828282828,0.2222222222222222,0.24242424242424243,0.25252525252525254
sub12,EP06_06,surprise,1+2,76,0,0,87.44194793701172,0.05276991426944733,28.10588264465332,1.146484375,0.8478361368179321,0.3777734339237213,1.25,1.66796875,0.9872231483459473,0.9866666666666667,0.9866666666666667,0.9733333333333334,1.0,0.4,0.5066666666666667,0.9333333333333333
sub12,EP08_01,surprise,1+2,61,0,0,99.52792358398438,0.06739600002765656,33.18718338012695,1.2236328125,0.9629226326942444,0.39708659052848816,1.5290178060531616,0.78125,0.7765362858772278,0.6,0.65,0.6,0.5833333333333334,0.31666666666666665,0.4166666666666667,0.4666666666666667
sub12,EP08_03,surprise,1+2,81,0,0,99.82340240478516,0.06870802491903305,32.30998992919922,1.099609375,0.9150752425193787,0.3989624083042145,1.3995535373687744,0.85546875,0.7024866938591003,0.4625,0.375,0.3625,0.225,0.175,0.225,0.275
sub12,EP08_07,happiness,R6+R12,76,0,0,99.86972045898438,0.1535484939813614,32.957130432128906,1.857421875,1.180625557899475,0.3973698019981384,1.4174107313156128,2.24609375,1.0,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0
sub12,EP09_02,disgust,4+7,86,0,0,84.59323120117188,0.07102080434560776,28.085094451904297,1.5888671875,1.203511118888855,0.3717026710510254,1.640625,1.7890625,0.9950829744338989,0.7764705882352941,0.7764705882352941,1.0,1.0,0.38823529411764707,0.4235294117647059,0.4823529411764706
sub12,EP09_06,disgust,4+7,46,0,0,86.55689239501953,0.05030025914311409,26.703746795654297,1.259765625,0.74558424949646,0.3837239444255829,1.296875,1.140625,1.0,1.0,1.0,1.0,1.0,0.7555555555555555,0.8666666666666667,0.9333333333333333
sub12,EP16_02,disgust,4+5+7+9,91,0,0,107.82917785644531,0.12249571084976196,33.46601867675781,1.8759765625,1.4753820896148682,0.39471572637557983,1.9553571939468384,1.84375,0.8073920011520386,0.6555555555555556,0.6555555555555556,0.6111111111111112,0.6333333333333333,0.2777777777777778,0.5222222222222223,0.5888888888888889
sub13,EP01_01,others,4,56,0,0,77.57083892822266,0.28204667568206787,27.111507415771484,4.9990234375,3.505824565887451,0.48922228813171387,4.4754462242126465,5.74609375,0.9308458566665649,0.7272727272727273,0.7272727272727273,1.0,1.0,0.4727272727272727,0.5636363636363636,0.6181818181818182
sub13,EP01_02,others,14,41,0,0,76.15767669677734,0.11565329134464264,27.836246490478516,0.85546875,0.7560975551605225,0.4482421875,0.6919642686843872,1.05859375,0.913241982460022,0.35,0.35,0.425,0.425,0.175,0.225,0.25
sub13,EP02_02,others,14,58,0,0,76.97251892089844,0.15107779204845428,26.024784088134766,1.2421875,1.0043103694915771,0.44058388471603394,0.7857142686843872,1.52734375,0.7106918096542358,0.42105263157894735,0.45614035087719296,0.42105263157894735,0.42105263157894735,0.19298245614035087,0.2807017543859649,0.3508771929824561
sub13,EP02_03,others,14,41,0,0,76.02608489990234,0.09807580709457397,27.496829986572266,0.8583984375,0.6880239844322205,0.4524169862270355,0.7075892686843872,1.0078125,0.9044368863105774,0.625,0.625,0.625,0.625,0.4,0.5,0.625
sub13,EP03_01,happiness,12,81,0,0,79.01521301269531,0.3447439670562744,26.76007652282715,1.8544921875,1.4201991558074951,0.46342772245407104,1.1294642686843872,1.65234375,0.9457609057426453,0.95,0.925,0.325,0.9875,0.2125,0.2625,0.3125
sub13,EP08_01,others,4,53,0,0,79.63045501708984,0.29509738087654114,29.317201614379883,2.2978515625,1.4615271091461182,0.47487229108810425,1.5401785373687744,2.17578125,0.9256268739700317,0.9230769230769231,0.9230769230769231,0.9807692307692307,0.9615384615384616,0.8269230769230769,0.8461538461538461,0.8653846153846154
sub13,EP09_10,happiness,6+12,76,0,0,75.84476470947266,0.07964073866605759,27.72941780090332,1.67578125,1.3756552934646606,0.45119792222976685,1.578125,2.0234375,0.9452214241027832,0.4266666666666667,0.4266666666666667,0.44,0.44,0.24,0.29333333333333333,0.3466666666666667
sub13,EP12_01,others,4,56,0,0,76.47715759277344,0.3734625577926636,27.0582275390625,3.5576171875,1.9042619466781616,0.4920632243156433,3.0044643878936768,3.84765625,1.0,1.0,1.0,1.0,1.0,0.8,0.8363636363636363,0.9090909090909091
sub14,EP04_04f,others,14,76,0,0,99.89905548095703,0.1660083681344986,36.24736404418945,2.1142578125,1.43212890625,0.4797005355358124,1.3147321939468384,2.015625,0.788452684879303,0.4,0.4,0.9866666666666667,0.9866666666666667,0.32,0.3333333333333333,0.3466666666666667
sub14,EP09_03,happiness,14,36,0,0,87.73641204833984,0.07592363655567169,37.814476013183594,2.0517578125,1.4106717109680176,0.4655133783817291,1.1049107313156128,2.0234375,0.6872917413711548,0.5142857142857142,0.5142857142857142,0.6571428571428571,0.6571428571428571,0.4,0.42857142857142855,0.45714285714285713
sub14,EP09_04,happiness,14,86,0,0,89.48832702636719,0.5109366178512573,37.330318450927734,8.7333984375,4.976267337799072,0.47907859086990356,6.0245537757873535,11.90625,1.0,1.0,1.0,1.0,1.0,0.8117647058823529,0.9058823529411765,0.9529411764705882
sub14,EP09_06,happiness,6+12,81,0,0,91.47950744628906,0.1711946278810501,37.88615036010742,2.1181640625,1.5296103954315186,0.44249266386032104,1.5267857313156128,2.6953125,0.6892577409744263,0.65,0.65,0.675,0.6625,0.3625,0.5,0.5625
sub15,EP03_02,happiness,L12,61,0,0,84.8460693359375,0.09574887901544571,34.29167938232422,1.5859375,0.9866642951965332,0.42257487773895264,1.1919642686843872,2.328125,0.991995096206665,0.9833333333333333,0.9833333333333333,0.9166666666666666,0.9166666666666666,0.65,0.8166666666666667,0.8666666666666667
sub15,EP04_02,surprise,1+R2+25,91,0,0,83.42182922363281,0.21126613020896912,33.78764724731445,5.2041015625,4.0859375,0.4342339336872101,5.377232074737549,4.87109375,0.9268155097961426,0.6555555555555556,0.6444444444444445,0.5888888888888889,0.5888888888888889,0.34444444444444444,0.43333333333333335,0.4888888888888889
sub15,EP08_02,disgust,4+7,58,0,0,81.56800842285156,0.2842181324958801,30.66678237915039,9.16015625,6.694319248199463,0.505311131477356,6.435267925262451,10.58203125,0.757782518863678,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.6140350877192983,0.3684210526315789,0.42105263157894735,0.47368421052631576
sub16,EP01_05,happiness,4+R12,91,0,0,73.31424713134766,0.1088501513004303,17.489816665649414,0.9453125,0.7511160969734192,0.4612521827220917,0.921875,1.0546875,0.8543388247489929,0.6222222222222222,0.6,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.4222222222222222,0.4444444444444444
sub16,EP01_08,repression,17,24,0,0,72.95751953125,0.1598912924528122,17.160417556762695,0.8408203125,0.6377766728401184,0.4751613438129425,0.6785714030265808,0.9453125,0.9442508816719055,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.5652173913043478,0.6086956521739131,0.782608695652174
sub16,EP01_09f,others,4+12,113,0,0,72.51941680908203,0.08165804296731949,17.012054443359375,1.462890625,1.003525972366333,0.4768240749835968,1.3861607313156128,1.34765625,1.0,1.0,1.0,0.7410714285714286,0.7410714285714286,0.7410714285714286,0.9553571428571429,0.9910714285714286
sub16,EP04_02f,happiness,R12,91,0,0,91.84593963623047,0.12989643216133118,21.288301467895508,2.443359375,1.2135130167007446,0.5317274332046509,1.8125,3.08203125,1.0,1.0,1.0,1.0,1.0,0.8777777777777778,0.9444444444444444,0.9777777777777777
sub17,EP01_06,happiness,12,41,0,0,106.30590057373047,0.05567796900868416,38.70161437988281,0.93359375,0.6842606663703918,0.4458984434604645,0.875,0.82421875,0.991631805896759,0.875,0.875,0.475,0.475,0.525,0.775,0.8
sub17,EP01_13,surprise,2,91,0,0,104.79314422607422,0.19180403649806976,39.23322296142578,2.2763671875,1.2800588607788086,0.45166015625,1.8705357313156128,2.43359375,1.0,1.0,1.0,1.0,1.0,0.6888888888888889,0.9888888888888889,1.0
sub17,EP01_15,happiness,12,41,0,0,108.29335021972656,0.08547446131706238,38.33129119873047,0.662109375,0.5712652206420898,0.44145506620407104,0.625,0.765625,1.0,1.0,1.0,0.5,0.5,0.225,0.325,0.575
sub17,EP02_01,disgust,4+6+7+9,46,0,0,112.61693572998047,0.26946744322776794,36.44047927856445,6.6005859375,4.551375865936279,0.618945300579071,4.111607074737549,5.86328125,0.6490604877471924,0.6,0.6,0.6444444444444445,0.6444444444444445,0.4222222222222222,0.4666666666666667,0.5111111111111111
sub17,EP02_03,disgust,4+7,51,0,0,113.39544677734375,0.046090297400951385,36.60475540161133,1.5107421875,0.9591184258460999,0.4766210913658142,1.1160714626312256,1.76953125,0.9987071752548218,0.98,1.0,1.0,1.0,0.82,0.9,0.96
sub17,EP02_11,disgust,4+9+17,50,0,0,111.66109466552734,0.09655866771936417,35.87493896484375,3.50390625,2.832226514816284,0.5220423936843872,3.2276785373687744,3.359375,1.0,1.0,1.0,1.0,1.0,0.22448979591836735,0.2857142857142857,0.3469387755102041
sub17,EP02_18f,repression,17,91,0,0,112.59947967529297,0.10796091705560684,36.492515563964844,1.5810546875,1.098557710647583,0.4700629413127899,1.4888392686843872,1.84375,1.0,1.0,0.9888888888888889,0.9444444444444444,0.9444444444444444,0.4888888888888889,0.8222222222222222,0.8555555555555555
sub17,EP03_02,disgust,4+7,44,0,0,115.5205078125,0.13309533894062042,35.551090240478516,2.337890625,1.3500088453292847,0.4856468141078949,1.6473214626312256,2.43359375,1.0,1.0,1.0,1.0,1.0,0.9069767441860465,0.9534883720930233,1.0
sub17,EP03_09,happiness,6+12,66,0,0,114.05342864990234,0.10692312568426132,38.5223388671875,2.5751953125,1.9460670948028564,0.45913460850715637,1.03125,3.84375,0.9844520092010498,0.8615384615384616,0.9538461538461539,0.6307692307692307,0.6307692307692307,0.4307692307692308,0.5076923076923077,0.6615384615384615
sub17,EP05_02,happiness,12,97,0,0,111.634521484375,0.1835426539182663,36.183109283447266,3.8515625,2.7306599617004395,0.4654947817325592,2.700892925262451,4.671875,0.8935091495513916,0.75,0.75,0.7708333333333334,0.7708333333333334,0.5,0.6041666666666666,0.6458333333333334
sub17,EP05_03,happiness,12+L14,81,0,0,111.53258514404297,0.28262051939964294,36.31529235839844,4.5517578125,2.7278525829315186,0.49102783203125,2.763392925262451,4.51171875,0.7043552994728088,0.65,0.65,0.625,0.65,0.5625,0.5875,0.6
sub17,EP05_03f,repression,17,66,0,0,109.64575958251953,0.1488257348537445,37.03860855102539,1.5068359375,0.8669655323028564,0.4599609375,1.3973214626312256,1.453125,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.9692307692307692,0.9846153846153847
sub17,EP05_04,repression,17,66,0,0,110.88038635253906,0.39255961775779724,36.19856643676758,3.5927734375,2.065962314605713,0.5033503770828247,2.3526785373687744,3.23046875,0.9075835943222046,0.8307692307692308,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6307692307692307,0.676923076923077,0.6923076923076923
sub17,EP05_09,repression,17,76,0,0,108.63751220703125,0.11082186549901962,36.00014114379883,0.96484375,0.7548828125,0.456158846616745,0.78125,0.91015625,0.7176113128662109,0.28,0.26666666666666666,0.44,0.26666666666666666,0.18666666666666668,0.22666666666666666,0.26666666666666666
sub17,EP05_10,repression,17,41,0,0,106.12631225585938,0.18667390942573547,37.465179443359375,1.638671875,1.354563593864441,0.4852539002895355,1.1763392686843872,1.62109375,0.9749702215194702,0.325,0.3,0.325,1.0,0.15,0.2,0.225
sub17,EP06_04,disgust,4+7,91,0,0,109.73416900634766,0.24155166745185852,35.86915588378906,4.4287109375,2.9684925079345703,0.49699434638023376,3.0714285373687744,3.9140625,0.5254685878753662,0.6333333333333333,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.5111111111111111,0.5444444444444444,0.5555555555555556
sub17,EP06_07,happiness,L12,31,0,0,108.1169662475586,0.06009436026215553,35.24004364013672,1.25,0.9402721524238586,0.4446614682674408,0.8325892686843872,1.19140625,1.0,1.0,0.9666666666666667,0.9,0.9,0.5,0.7333333333333333,0.8333333333333334
sub17,EP06_08,repression,17,76,0,0,108.57260131835938,0.43711698055267334,34.815635681152344,3.107421875,1.4865851402282715,0.48977863788604736,1.5602678060531616,2.5625,0.6269641518592834,0.7066666666666667,0.7066666666666667,0.72,0.7066666666666667,0.64,0.6533333333333333,0.68
sub17,EP07_01,disgust,4+7,95,0,0,115.211669921875,0.22415490448474884,34.13813781738281,6.0244140625,4.233316421508789,0.5095162987709045,4.5535712242126465,4.26953125,0.9693629145622253,0.925531914893617,0.925531914893617,0.6170212765957447,0.6170212765957447,0.5851063829787234,0.8936170212765957,0.9042553191489362
sub17,EP08_02,disgust,4+7,68,0,0,113.08856201171875,0.22807744145393372,35.76030349731445,4.1572265625,2.088881492614746,0.527533233165741,2.7299106121063232,2.9296875,0.5799859166145325,0.746268656716418,0.746268656716418,0.7611940298507462,0.7611940298507462,0.6716417910447762,0.6865671641791045,0.7014925373134329
sub17,EP08_03,others,4,34,0,0,111.84349060058594,0.034084614366292953,35.803653717041016,0.810546875,0.6712144017219543,0.46034565567970276,0.7834821343421936,0.64453125,0.8481927514076233,0.5454545454545454,0.5454545454545454,0.8484848484848485,0.8484848484848485,0.24242424242424243,0.36363636363636365,0.45454545454545453
sub17,EP10_06,repression,17,58,0,0,111.64309692382812,0.09901370108127594,36.52225112915039,1.7900390625,1.0683425664901733,0.4863452613353729,1.265625,1.99609375,0.9836333990097046,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.8070175438596491,0.9122807017543859,0.9473684210526315
sub17,EP11_01,disgust,4+7,45,0,0,111.99774169921875,0.1393314152956009,35.47388458251953,2.8896484375,1.8951388597488403,0.4877263903617859,2.2410714626312256,3.875,1.0,1.0,1.0,1.0,1.0,0.5909090909090909,0.8863636363636364,0.9318181818181818
sub17,EP11_02,disgust,4+7,86,0,0,113.12157440185547,0.320652574300766,35.13779067993164,7.3271484375,4.728311061859131,0.5176125764846802,5.375,9.97265625,0.9880048036575317,0.9529411764705882,0.9529411764705882,0.7411764705882353,0.7411764705882353,0.5411764705882353,0.6352941176470588,0.7058823529411765
sub17,EP12_03,repression,17,54,0,0,110.98540496826172,0.08973290771245956,35.179115295410156,1.396484375,1.0490632057189941,0.47741007804870605,1.1026785373687744,1.5859375,0.9944055676460266,0.8490566037735849,0.8490566037735849,0.9811320754716981,0.9811320754716981,0.4339622641509434,0.5849056603773585,0.6792452830188679
sub17,EP13_01,others,4,46,0,0,115.53999328613281,0.3964470326900482,34.13686752319336,3.9765625,1.8621348142623901,0.5412760376930237,2.2120535373687744,3.33203125,0.9828094244003296,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.7111111111111111,0.7777777777777778,0.8444444444444444
sub17,EP13_03,disgust,4+7,86,0,0,112.62348937988281,0.34833717346191406,37.09672546386719,4.2138671875,2.463447093963623,0.4989430010318756,2.1339285373687744,4.1484375,0.3745075464248657,0.5294117647058824,0.5294117647058824,0.5058823529411764,0.5294117647058824,0.4588235294117647,0.4823529411764706,0.49411764705882355
sub17,EP13_04,disgust,4+7,36,0,0,115.285888671875,0.11003744602203369,33.74557876586914,1.7041015625,1.3452420234680176,0.4987165033817291,1.3794642686843872,1.22265625,0.7908309698104858,0.5428571428571428,0.5428571428571428,0.9714285714285714,0.9714285714285714,0.2571428571428571,0.34285714285714286,0.42857142857142855
sub17,EP13_06,disgust,4+7,46,0,0,114.38775634765625,0.10111454874277115,35.222076416015625,1.8193359375,1.34882390499115,0.48565536737442017,1.4441964626312256,2.3046875,0.9892646074295044,0.9333333333333333,0.9777777777777777,0.9333333333333333,0.9333333333333333,0.37777777777777777,0.6888888888888889,0.8
sub17,EP13_09,happiness,L12,96,0,0,114.97632598876953,0.1401454359292984,35.40323257446289,1.326171875,1.0332742929458618,0.46875,1.1986607313156128,1.5625,0.7967599630355835,0.3473684210526316,0.35789473684210527,0.3157894736842105,0.3473684210526316,0.2631578947368421,0.29473684210526313,0.3157894736842105
sub17,EP15_04,repression,17,77,0,0,114.56564331054688,0.37819311022758484,35.916290283203125,3.056640625,2.2451932430267334,0.49763569235801697,1.3236607313156128,2.5703125,0.5597444176673889,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.25,0.13157894736842105,0.15789473684210525,0.17105263157894737
sub17,EP15_05,others,R14,46,0,0,115.24047088623047,0.13126404583454132,36.004913330078125,1.369140625,1.01904296875,0.4771701395511627,0.9419642686843872,1.36328125,0.7788873314857483,0.5777777777777777,0.5777777777777777,0.6222222222222222,0.6222222222222222,0.35555555555555557,0.4222222222222222,0.4888888888888889
sub17,EP16_01f,disgust,4+7+9,64,0,0,113.41616821289062,0.07825348526239395,36.19612121582031,1.623046875,1.2293701171875,0.4832434356212616,1.3013392686843872,1.8359375,0.805655837059021,0.30158730158730157,0.30158730158730157,0.30158730158730157,0.30158730158730157,0.15873015873015872,0.20634920634920634,0.2698412698412698
sub17,EP18_07,disgust,4+7+9,68,0,0,108.0121078491211,0.49401727318763733,38.2554931640625,5.314453125,3.249727249145508,0.47032415866851807,3.8839285373687744,7.703125,0.9547960162162781,0.835820895522388,0.835820895522388,0.8507462686567164,0.8507462686567164,0.6417910447761194,0.6865671641791045,0.7313432835820896
sub18,EP08_01,others,4,37,0,0,99.20558166503906,0.05904056876897812,26.789278030395508,0.8203125,0.6387774348258972,0.4002278745174408,0.9151785969734192,0.84375,0.9166666865348816,0.6944444444444444,0.6944444444444444,0.8611111111111112,0.8611111111111112,0.4166666666666667,0.5555555555555556,0.5555555555555556
sub18,EP18_01,others,4,61,0,0,91.97046661376953,0.045065611600875854,27.307538986206055,1.76171875,1.2034131288528442,0.4168131649494171,1.3526785373687744,1.5078125,0.6757206320762634,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.43333333333333335,0.48333333333333334,0.5166666666666667
sub18,EP19_01,others,4,46,0,0,89.86984252929688,0.07796739041805267,29.190113067626953,0.986328125,0.650242030620575,0.4047309160232544,0.8013392686843872,1.3984375,1.0,1.0,1.0,1.0,1.0,0.7333333333333333,0.8444444444444444,0.8666666666666667
sub19,EP01_01f,happiness,12,100,0,0,106.30781555175781,0.045626480132341385,25.498865127563477,3.4853515625,2.0052928924560547,0.42200323939323425,3.1785714626312256,4.0390625,0.9971981048583984,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.6262626262626263,0.797979797979798,0.9292929292929293
sub19,EP01_02f,happiness,6+12,92,0,0,106.8046646118164,0.11865229159593582,26.084362030029297,1.20703125,0.8074260950088501,0.42523396015167236,1.1026785373687744,1.2109375,0.950647234916687,0.978021978021978,0.978021978021978,0.9010989010989011,0.9010989010989011,0.8241758241758241,0.8901098901098901,0.9120879120879121
sub19,EP02_01,surprise,L1+L2,61,0,0,102.39387512207031,0.08462005108594894,24.26826286315918,2.533203125,1.4067302942276,0.4344075620174408,2.357142925262451,2.72265625,1.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.8833333333333333,0.9333333333333333
sub19,EP06_01f,surprise,L1+L2,56,0,0,104.9892578125,0.05747484415769577,24.936859130859375,0.89453125,0.74169921875,0.4292791187763214,0.9955357313156128,0.81640625,0.9661571979522705,0.6181818181818182,0.6727272727272727,0.9272727272727272,0.9272727272727272,0.32727272727272727,0.38181818181818183,0.4909090909090909
sub19,EP06_02f,others,6+7+12,81,0,0,105.42071533203125,0.3682166635990143,25.223421096801758,2.470703125,1.5578703880310059,0.41441649198532104,2.1875,2.46875,0.6422924995422363,0.5875,0.6,0.5875,0.5875,0.475,0.5125,0.5375
sub19,EP08_02,happiness,6+7+12,80,0,0,103.9676742553711,0.08168050646781921,24.4461727142334,2.423828125,1.4190185070037842,0.4348422586917877,1.6495535373687744,2.23046875,0.5225624442100525,0.45569620253164556,0.45569620253164556,0.4430379746835443,0.4430379746835443,0.35443037974683544,0.379746835443038,0.3924050632911392
sub19,EP11_01f,others,?,56,0,0,102.21070861816406,0.06363920122385025,24.844877243041992,1.4970703125,1.1485944986343384,0.42833808064460754,0.9263392686843872,1.6015625,0.9628180265426636,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.41818181818181815,0.6363636363636364,0.8363636363636363
sub19,EP11_04f,surprise,L2+14,56,0,0,102.51536560058594,0.09394443780183792,24.553125381469727,1.7880859375,1.3011474609375,0.4486328065395355,1.6897321939468384,1.421875,0.6854178309440613,0.509090909090909,0.509090909090909,0.9818181818181818,0.9818181818181818,0.2909090909090909,0.38181818181818183,0.4727272727272727
sub19,EP13_01,disgust,4+7+6,86,0,0,104.42092895507812,0.17186284065246582,24.0931453704834,2.189453125,1.5895144939422607,0.4148322641849518,2.03125,2.5625,0.9781445264816284,0.9529411764705882,0.9529411764705882,0.9411764705882353,0.9529411764705882,0.5294117647058824,0.6823529411764706,0.7647058823529411
sub19,EP15_03f,others,12,51,0,0,100.21646881103516,0.14996561408042908,25.86543083190918,1.765625,1.0578278303146362,0.42679688334465027,0.8705357313156128,2.125,0.7953540086746216,0.74,0.74,0.74,0.76,0.62,0.68,0.7
sub19,EP16_01,disgust,4+9+10,51,0,0,102.30386352539062,0.14996570348739624,24.946186065673828,1.537109375,1.1032475233078003,0.4205664098262787,1.4084821939468384,1.2265625,0.573697566986084,0.4,0.4,1.0,1.0,0.26,0.32,0.36
sub19,EP16_02,disgust,4+9+10,41,0,0,102.21155548095703,0.16706562042236328,23.20287322998047,1.296875,1.106540560722351,0.421875,1.3549107313156128,1.78125,0.9804216623306274,0.4,0.4,1.0,1.0,0.2,0.25,0.3
sub19,EP19_01,others,4,36,0,0,104.38148498535156,0.1168162152171135,28.486995697021484,2.6767578125,1.6544867753982544,0.44246652722358704,2.2589285373687744,3.46484375,0.998175859451294,0.9714285714285714,1.0,1.0,1.0,0.6571428571428571,0.8285714285714286,0.9428571428571428
sub19,EP19_02,surprise,L1+L2,46,0,0,105.35443115234375,0.12054969370365143,23.883960723876953,1.021484375,0.7896357178688049,0.4155164957046509,1.1205357313156128,0.7890625,0.7695984840393066,0.4888888888888889,0.4888888888888889,1.0,0.6,0.28888888888888886,0.3333333333333333,0.4
sub19,EP19_03,surprise,L1+L2,56,0,0,105.3814697265625,0.14401642978191376,23.901445388793945,0.90625,0.7420654296875,0.4214133620262146,0.9263392686843872,1.01953125,0.9288793206214905,0.7454545454545455,0.7454545454545455,0.7272727272727273,0.7272727272727273,0.34545454545454546,0.4,0.5272727272727272
sub20,EP01_03,disgust,L4,51,0,0,101.52010345458984,0.12809383869171143,33.07865524291992,0.7470703125,0.6311466097831726,0.42472657561302185,0.6428571343421936,0.92578125,0.9045751690864563,0.62,0.62,0.5,0.5,0.22,0.34,0.44
sub20,EP03_02,others,14,67,0,0,94.39766693115234,0.12676569819450378,31.432228088378906,0.9453125,0.8163625001907349,0.42069128155708313,0.71875,1.109375,1.0,1.0,0.5151515151515151,0.42424242424242425,0.42424242424242425,0.19696969696969696,0.3181818181818182,0.36363636363636365
sub20,EP06_03,disgust,4,31,0,0,99.96843719482422,0.10612630844116211,33.42473220825195,0.8466796875,0.6825226545333862,0.4319661557674408,0.7165178656578064,1.04296875,0.9873125553131104,0.8333333333333334,0.8333333333333334,1.0,0.9666666666666667,0.43333333333333335,0.5333333333333333,0.7
